,index,id,date,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,year,age,price,predicted
2081,10393,9839300125,2015-01-07,1810,4400,1700,110,1909,0,98122,47.6132,-122.292,1470,4400,1,2015,106,"$575,000.00","$729,325.40"
2082,10394,2011400710,2014-05-21,2470,9620,1570,900,1962,0,98198,47.3996,-122.32,2600,9620,5,2014,53,"$405,000.00","$595,951.10"
2083,10397,8651411070,2014-09-25,1280,4875,1280,0,1969,0,98042,47.3686,-122.081,1060,4875,9,2014,46,"$180,000.00","$134,712.30"
2084,10406,9264920270,2014-10-07,3260,7969,3260,0,1982,0,98023,47.31399999999999,-122.344,2070,7962,10,2014,33,"$353,950.00","$680,430.70"
2085,10410,3876313100,2014-12-24,1820,8400,1340,480,1976,0,98072,47.733999999999995,-122.17,1900,8112,12,2014,39,"$422,800.00","$373,024.90"
2086,10411,826000295,2014-12-15,870,7500,870,0,1947,0,98136,47.5465,-122.384,1240,5709,12,2014,68,"$379,950.00","$309,171.80"
2087,10423,3224600340,2014-10-13,2790,6540,2790,0,1999,0,98074,47.6087,-122.016,2790,6270,10,2014,16,"$695,000.00","$725,830.20"
2088,10431,3123039171,2014-08-05,1830,208216,1830,0,1997,0,98070,47.4377,-122.464,1530,16988,8,2014,18,"$495,000.00","$472,234.40"
2089,10433,5364200695,2015-03-17,2640,5000,1840,800,1943,2004,98105,47.6619,-122.275,2010,5000,3,2015,72,"$1,080,000.00","$919,774.50"
2090,10435,8643200060,2014-09-23,1640,13939,1040,600,1960,0,98198,47.3947,-122.31299999999999,2080,13000,9,2014,55,"$170,500.00","$371,857.40"
2091,10438,8079100140,2014-07-28,2120,8448,2120,0,1989,0,98029,47.5654,-122.01,2140,8122,7,2014,26,"$690,000.00","$635,754.20"
2092,10449,5244800125,2014-08-05,1840,2310,1140,700,1914,0,98109,47.6462,-122.351,1670,4000,8,2014,101,"$650,000.00","$811,806.30"
2093,10450,789000520,2014-07-15,1480,2211,1480,0,1995,0,98103,47.6966,-122.35,1480,2197,7,2014,20,"$402,500.00","$261,414.70"
2094,10455,8731981940,2014-09-08,2520,8000,1680,840,1970,0,98023,47.3202,-122.383,2300,8000,9,2014,45,"$415,000.00","$714,472.10"
2095,10457,6646200710,2015-04-09,2490,8582,2490,0,2000,0,98074,47.625,-122.042,2870,7598,4,2015,15,"$654,300.00","$711,394.90"
2096,10459,5249802085,2014-09-02,2380,10800,2380,0,1925,0,98118,47.5682,-122.275,2112,6600,9,2014,90,"$855,000.00","$864,360.80"
2097,10469,2025069037,2015-02-10,3250,48037,2030,1220,1985,0,98074,47.6326,-122.07,2970,48037,2,2015,30,"$1,050,000.00","$786,679.00"
2098,10472,3375300370,2015-03-06,1950,8086,1130,820,1980,0,98003,47.3179,-122.331,1670,8550,3,2015,35,"$262,500.00","$324,632.90"
2099,10476,8691330260,2014-12-08,3540,13515,3540,0,1998,0,98075,47.5945,-121.98200000000001,3540,11538,12,2014,17,"$820,000.00","$998,311.00"
2100,10489,4139430310,2015-04-19,3090,10940,3090,0,1992,0,98006,47.5492,-122.119,3410,12157,4,2015,23,"$938,000.00","$1,056,215.00"
2101,10491,3735901600,2014-06-06,1260,4080,1260,0,1926,0,98115,47.687,-122.32,1720,4080,6,2014,89,"$435,000.00","$478,478.30"
2102,10493,3566800125,2015-03-30,1250,5880,900,350,1948,0,98117,47.6908,-122.391,1520,5020,3,2015,67,"$425,000.00","$260,189.40"
2103,10495,3529300060,2014-07-21,1890,7053,1890,0,1992,0,98031,47.3967,-122.18299999999999,2000,7226,7,2014,23,"$347,500.00","$502,797.20"
2104,10501,1326059070,2014-07-08,1180,16552,1180,0,1967,0,98072,47.7426,-122.116,2780,45302,7,2014,48,"$390,000.00","$298,635.70"
2105,10518,7888000400,2014-06-03,1320,8220,1320,0,1959,0,98198,47.3697,-122.309,1320,7920,6,2014,56,"$150,000.00","$301,440.40"
2106,10519,523049195,2014-05-22,820,10270,820,0,1954,0,98168,47.5119,-122.329,1670,10086,5,2014,61,"$150,000.00","$283,259.30"
2107,10528,1313300340,2014-05-14,2310,14023,2310,0,1991,0,98019,47.7351,-121.964,2410,14007,5,2014,24,"$470,000.00","$663,005.50"
2108,10534,7016310270,2015-04-10,2220,7210,1270,950,1973,0,98011,47.7428,-122.18299999999999,2220,7313,4,2015,42,"$467,000.00","$459,634.70"
2109,10541,5451200370,2015-02-09,3080,10487,3080,0,1968,0,98040,47.5344,-122.22399999999999,2480,10607,2,2015,47,"$1,170,000.00","$867,622.50"
2110,10543,2115720270,2015-04-14,1540,5000,1540,0,1986,0,98023,47.318999999999996,-122.39399999999999,1590,5000,4,2015,29,"$269,000.00","$459,558.80"
2111,10545,8732300060,2014-05-12,2350,11914,2350,0,1961,0,98040,47.5392,-122.228,2240,10706,5,2014,54,"$850,000.00","$600,359.90"
2112,10546,8651410240,2015-02-02,920,5200,920,0,1969,0,98042,47.3647,-122.08200000000001,920,4875,2,2015,46,"$209,000.00","$72,122.60"
2113,10556,924069190,2014-08-19,2000,11880,2000,0,1979,0,98075,47.5882,-122.052,1820,15120,8,2014,36,"$440,000.00","$525,953.30"
2114,10561,259800640,2014-06-09,2240,9886,2240,0,1965,0,98008,47.6294,-122.116,1540,8040,6,2014,50,"$500,000.00","$446,211.00"
2115,10564,1921059045,2014-11-07,1280,7861,1280,0,1913,0,98002,47.3007,-122.228,1020,6480,11,2014,102,"$195,000.00","$379,793.90"
2116,10568,179000240,2015-03-25,1680,3000,1680,0,2003,0,98178,47.494,-122.279,1420,5500,3,2015,12,"$290,500.00","$257,633.70"
2117,10576,7436900060,2015-04-24,1410,8925,1410,0,1958,0,98052,47.6782,-122.162,1330,8925,4,2015,57,"$440,000.00","$319,907.00"
2118,10580,6699950310,2014-09-26,2500,5831,2500,0,2007,0,98038,47.3454,-122.039,2500,5188,9,2014,8,"$350,000.00","$523,503.60"
2119,10584,191100140,2015-03-16,2250,10160,2250,0,1967,0,98040,47.5645,-122.219,2660,10125,3,2015,48,"$1,060,000.00","$633,679.30"
2120,10589,6413600192,2015-04-27,940,1222,860,80,2004,0,98125,47.7178,-122.318,1302,1840,4,2015,11,"$325,000.00","$161,170.70"
2121,10591,5141000510,2014-09-15,2220,3797,1330,890,1917,0,98108,47.5574,-122.315,1490,4340,9,2014,98,"$392,000.00","$603,920.10"
2122,10598,2459500070,2014-12-22,1590,9425,1170,420,1985,0,98058,47.4291,-122.16,1590,9394,12,2014,30,"$278,000.00","$315,215.30"
2123,10604,7715600070,2014-12-12,1560,14288,780,780,1944,0,98125,47.7183,-122.306,1320,8928,12,2014,71,"$385,000.00","$319,293.50"
2124,10609,9378700200,2014-10-08,2680,8410,1810,870,1990,0,98058,47.4401,-122.126,1860,8410,10,2014,25,"$375,000.00","$591,137.90"
2125,10620,7856550240,2014-07-10,3480,9200,3480,0,1979,0,98006,47.5585,-122.15299999999999,3130,9200,7,2014,36,"$860,000.00","$754,440.90"
2126,10622,8649900160,2014-12-05,2820,11500,2820,0,1991,0,98075,47.5826,-122.02799999999999,2770,9694,12,2014,24,"$692,500.00","$899,132.10"
2127,10623,7856610160,2014-08-12,2710,11400,1430,1280,1976,0,98006,47.56100000000001,-122.15299999999999,2640,11000,8,2014,39,"$925,000.00","$742,068.60"
2128,10627,3585300445,2014-08-22,2120,56192,1720,400,1959,0,98177,47.7665,-122.37200000000001,2240,20500,8,2014,56,"$892,500.00","$767,116.00"
2129,10631,323089159,2014-10-03,1340,13115,1340,0,1978,0,98045,47.5021,-121.77,1370,10800,10,2014,37,"$332,000.00","$267,760.80"
2130,10641,5652600069,2014-09-17,1690,6010,1230,460,1946,0,98115,47.6955,-122.291,1690,5418,9,2014,69,"$440,000.00","$448,575.20"
2131,10642,4083302625,2015-03-24,1280,3900,1280,0,1921,0,98103,47.6545,-122.336,2020,4560,3,2015,94,"$738,000.00","$457,442.30"
2132,10644,9432900070,2014-09-02,2700,8580,2700,0,1992,0,98022,47.2087,-122.009,2420,8580,9,2014,23,"$338,150.00","$597,058.30"
2133,10649,2206700070,2014-10-13,1120,9656,1120,0,1955,0,98006,47.567,-122.139,1720,9908,10,2014,60,"$435,000.00","$293,243.90"
2134,10650,8564500240,2014-05-27,1900,10226,1130,770,1961,0,98034,47.7226,-122.227,1690,10227,5,2014,54,"$415,000.00","$352,485.30"
2135,10662,2008000550,2014-08-15,1580,9600,1050,530,1965,0,98198,47.4091,-122.31299999999999,1710,9600,8,2014,50,"$300,000.00","$343,567.60"
2136,10663,2045400075,2014-06-23,2170,8518,1350,820,1955,0,98178,47.5073,-122.234,1880,7680,6,2014,60,"$415,000.00","$639,069.90"
2137,10665,7852160310,2014-08-14,3430,15877,3430,0,2005,0,98065,47.5364,-121.85600000000001,4080,14577,8,2014,10,"$1,010,000.00","$1,231,681.30"
2138,10667,6662000070,2014-05-14,2060,5649,1360,700,1941,0,98199,47.6496,-122.40700000000001,2060,5626,5,2014,74,"$715,000.00","$654,314.80"
2139,10668,1928300640,2014-08-28,1410,4080,1410,0,1927,0,98105,47.6695,-122.32,1820,4080,8,2014,88,"$541,000.00","$498,995.10"
2140,10669,7888100240,2014-12-09,1850,7547,1850,0,1960,0,98198,47.3714,-122.309,1730,7577,12,2014,55,"$245,000.00","$394,385.70"
2141,10673,921059200,2014-08-13,1310,8670,1310,0,1984,0,98092,47.3156,-122.186,2622,7191,8,2014,31,"$216,000.00","$156,639.60"
2142,10674,3645100240,2014-09-22,1640,4579,1640,0,1916,0,98133,47.7061,-122.352,1580,5040,9,2014,99,"$443,000.00","$439,607.80"
2143,10675,4123800260,2014-11-03,1600,6202,1600,0,1986,0,98038,47.3784,-122.046,1530,6298,11,2014,29,"$257,700.00","$299,536.80"
2144,10684,5249803645,2014-08-29,1220,6000,880,340,1938,0,98118,47.5647,-122.27,1220,6840,8,2014,77,"$452,000.00","$283,811.10"
2145,10685,7326200030,2015-04-13,1550,5401,1550,0,2000,0,98019,47.736999999999995,-121.96700000000001,1740,4485,4,2015,15,"$350,000.00","$282,567.60"
2146,10689,5412100240,2014-10-22,2550,7555,2550,0,2001,0,98001,47.2614,-122.29,2550,6800,10,2014,14,"$340,000.00","$554,618.50"
2147,10694,9547204930,2015-02-25,1140,6120,1140,0,1926,0,98115,47.6822,-122.309,1800,4080,2,2015,89,"$704,000.00","$423,798.30"
2148,10697,486000510,2014-05-23,3370,7920,1860,1510,1988,0,98117,47.6773,-122.40299999999999,2730,7380,5,2014,27,"$1,330,000.00","$1,117,017.40"
2149,10702,3073500111,2015-03-18,1400,7550,1400,0,1953,0,98133,47.7566,-122.337,1730,7562,3,2015,62,"$415,250.00","$370,769.00"
2150,10705,9430000070,2015-04-30,1640,5707,1640,0,1995,0,98031,47.4016,-122.209,1850,5827,4,2015,20,"$300,000.00","$329,474.30"
2151,10707,1315300070,2015-03-19,1970,5200,1970,0,1915,2002,98136,47.5374,-122.38799999999999,2140,5200,3,2015,100,"$925,500.00","$947,707.70"
2152,10714,5569620550,2014-06-27,2630,4896,2630,0,2006,0,98052,47.6932,-122.133,2880,4972,6,2014,9,"$738,000.00","$736,452.90"
2153,10718,646910560,2015-03-06,1770,2677,1770,0,2005,0,98055,47.4339,-122.194,1550,1798,3,2015,10,"$260,000.00","$307,839.60"
2154,10723,7696610270,2014-12-29,1360,7488,1050,310,1975,0,98001,47.3314,-122.275,1580,7508,12,2014,40,"$238,000.00","$280,803.20"
2155,10725,5422560810,2014-07-14,1510,5319,1510,0,1978,0,98052,47.6647,-122.13,1740,6160,7,2014,37,"$406,500.00","$489,737.60"
2156,10727,8648210140,2014-12-24,1510,6071,1150,360,1985,0,98042,47.3619,-122.07700000000001,1510,7271,12,2014,30,"$265,000.00","$300,764.80"
2157,10733,3316500200,2014-10-09,1690,35346,1690,0,1967,0,98008,47.6149,-122.124,2050,37846,10,2014,48,"$612,500.00","$342,602.00"
2158,10734,1328300990,2014-08-05,1530,7650,1530,0,1977,0,98058,47.4435,-122.12799999999999,1850,6804,8,2014,38,"$317,000.00","$435,330.20"
2159,10743,5104530810,2014-06-20,2550,4770,2550,0,2005,0,98038,47.3526,-122.0,2380,4590,6,2014,10,"$371,000.00","$536,417.30"
2160,10746,7972602435,2015-03-18,950,6350,950,0,1951,0,98106,47.528,-122.352,1080,7620,3,2015,64,"$287,000.00","$302,050.90"
2161,10752,2781250520,2014-10-16,910,2693,910,0,2003,0,98038,47.3493,-122.025,1360,2693,10,2014,12,"$200,000.00","$27,098.50"
2162,10760,7853230200,2015-03-09,2480,5082,2480,0,2004,0,98065,47.5297,-121.846,2480,5874,3,2015,11,"$470,000.00","$449,548.50"
2163,10761,9406500350,2014-12-29,1068,1158,1068,0,1990,0,98028,47.753,-122.244,1078,1278,12,2014,25,"$207,000.00","$228,664.60"
2164,10765,6117500955,2015-02-04,2210,10497,1650,560,1953,0,98166,47.4321,-122.34700000000001,1840,12697,2,2015,62,"$445,500.00","$588,821.70"
2165,10770,795000765,2014-06-16,760,5500,760,0,1947,0,98168,47.5045,-122.329,1040,5515,6,2014,68,"$92,000.00","$63,273.80"
2166,10776,5451220200,2014-06-24,2420,10200,2420,0,1973,0,98040,47.5336,-122.225,2390,10200,6,2014,42,"$998,000.00","$738,675.50"
2167,10798,1724500030,2015-03-12,2400,7292,1530,870,1980,0,98133,47.7749,-122.339,1710,7909,3,2015,35,"$415,000.00","$566,497.20"
2168,10809,3668000810,2015-01-16,1390,9328,1390,0,1987,0,98092,47.2766,-122.146,1550,8374,1,2015,28,"$218,500.00","$248,154.10"
2169,10814,8562600260,2014-11-20,1470,7350,1470,0,1963,0,98052,47.6687,-122.154,1470,7350,11,2014,52,"$432,500.00","$467,802.00"
2170,10817,4139480350,2015-01-13,5000,12941,5000,0,2002,0,98006,47.55,-122.103,4560,12941,1,2015,13,"$1,690,000.00","$1,655,176.80"
2171,10818,3348401382,2015-02-10,1690,12662,1090,600,1982,0,98178,47.4972,-122.264,1950,9642,2,2015,33,"$318,000.00","$353,320.20"
2172,10832,7779200105,2014-07-18,2420,9000,2000,420,1967,0,98146,47.4884,-122.363,2400,9035,7,2014,48,"$945,000.00","$912,692.10"
2173,10834,871000435,2015-05-09,2380,6122,1310,1070,1949,0,98199,47.6506,-122.405,1810,5202,5,2015,66,"$812,000.00","$749,308.10"
2174,10842,1526059051,2014-08-28,1600,64468,1600,0,1950,0,98072,47.7344,-122.14299999999999,1950,64468,8,2014,65,"$995,000.00","$447,876.80"
2175,10852,3575302397,2014-11-13,1910,11550,1910,0,2003,0,98074,47.6213,-122.064,2230,11550,11,2014,12,"$580,000.00","$454,848.40"
2176,10853,6190500340,2014-05-09,2840,6268,2840,0,1998,0,98028,47.7386,-122.235,2790,6526,5,2014,17,"$580,000.00","$737,703.50"
2177,10865,3422049276,2014-12-11,1880,30346,1880,0,1988,0,98001,47.3515,-122.291,2260,5883,12,2014,27,"$310,000.00","$463,254.00"
2178,10867,91000135,2015-05-07,2060,4000,1580,480,1920,1990,98103,47.6857,-122.353,1160,4000,5,2015,95,"$750,000.00","$667,316.90"
2179,10868,423059369,2014-06-04,2150,7303,2150,0,2005,0,98056,47.5109,-122.18299999999999,1940,9569,6,2014,10,"$392,500.00","$456,559.60"
2180,10870,7732300390,2014-05-23,2390,9157,2390,0,1984,0,98052,47.6617,-122.15,2360,8250,5,2014,31,"$735,000.00","$741,435.00"
2181,10876,3352401090,2014-11-13,1190,11400,1190,0,1951,0,98178,47.5012,-122.265,1410,11400,11,2014,64,"$238,950.00","$347,612.60"
2182,10878,7504400710,2015-04-27,2380,15324,1610,770,1978,0,98074,47.6262,-122.04899999999999,2540,12608,4,2015,37,"$420,000.00","$554,623.10"
2183,10889,1072010510,2015-02-10,2210,14073,1630,580,1978,0,98059,47.4774,-122.14200000000001,2340,11340,2,2015,37,"$435,000.00","$543,593.40"
2184,10890,7202330160,2014-11-19,1440,5434,1440,0,2003,0,98053,47.6818,-122.03399999999999,1560,3770,11,2014,12,"$440,000.00","$260,418.30"
2185,10899,6600400260,2014-05-12,1460,9750,1460,0,1969,0,98042,47.3242,-122.14399999999999,1270,9750,5,2014,46,"$201,000.00","$284,886.30"
2186,10906,7617500075,2014-07-21,2000,7111,1360,640,1956,0,98177,47.7676,-122.37299999999999,1830,9000,7,2014,59,"$427,000.00","$476,181.60"
2187,10911,7399300510,2015-02-04,1500,8100,1210,290,1968,0,98055,47.4632,-122.19,1600,7896,2,2015,47,"$294,900.00","$364,203.20"
2188,10914,9209900335,2014-05-09,1150,4400,1150,0,1905,0,98112,47.6226,-122.292,1240,4400,5,2014,110,"$463,000.00","$513,142.30"
2189,10916,7227800055,2014-09-09,1750,8116,1750,0,1943,0,98056,47.5097,-122.181,1440,7865,9,2014,72,"$199,500.00","$207,632.80"
2190,10922,1431400070,2015-02-05,1060,7900,1060,0,1961,2001,98058,47.4604,-122.18,1310,7900,2,2015,54,"$215,000.00","$261,552.40"
2191,10948,1788700070,2014-06-27,810,8424,810,0,1959,0,98023,47.3286,-122.346,820,8424,6,2014,56,"$170,000.00","$124,109.20"
2192,10950,5700002025,2015-02-18,2580,6000,1780,800,1925,0,98144,47.5778,-122.289,2300,5995,2,2015,90,"$665,000.00","$870,312.70"
2193,10962,7334401040,2015-02-05,1800,9576,1800,0,1977,0,98045,47.4664,-121.74700000000001,1370,9576,2,2015,38,"$271,000.00","$298,973.50"
2194,10963,5152700060,2014-05-28,4250,23326,2150,2100,1967,0,98003,47.34,-122.32700000000001,3370,15983,5,2014,48,"$465,000.00","$1,293,897.40"
2195,10964,1460900030,2014-09-26,2400,4596,2400,0,2004,0,98001,47.3358,-122.265,2230,4763,9,2014,11,"$280,000.00","$511,680.40"
2196,10966,7199360320,2015-02-13,1110,7208,1110,0,1980,0,98052,47.6979,-122.124,1440,7210,2,2015,35,"$411,500.00","$192,171.20"
2197,10968,6821102317,2014-12-09,1850,1499,1790,60,2005,0,98199,47.6475,-122.396,1770,1539,12,2014,10,"$535,000.00","$576,467.60"
2198,10970,3271300955,2015-02-24,2020,4350,1730,290,1943,0,98199,47.6503,-122.41,1620,5800,2,2015,72,"$868,000.00","$781,604.50"
2199,10973,1725059187,2014-10-29,1280,8500,1280,0,1953,2010,98033,47.6553,-122.19,1950,10356,10,2014,62,"$595,000.00","$414,110.60"
2200,10980,5729000070,2015-01-28,5461,22880,3265,2196,1964,0,98032,47.3557,-122.29,1940,10995,1,2015,51,"$545,000.00","$1,238,851.50"
2201,10990,1081800070,2014-11-18,2660,11200,2660,0,1972,0,98059,47.4722,-122.131,2090,11120,11,2014,43,"$425,000.00","$655,364.80"
2202,10991,6414100732,2015-01-07,1150,7552,1150,0,1951,0,98125,47.7215,-122.323,1150,7346,1,2015,64,"$349,000.00","$336,778.20"
2203,11003,3243200310,2014-05-20,2120,7735,1060,1060,1967,0,98059,47.4869,-122.12299999999999,1010,8570,5,2014,48,"$300,000.00","$403,221.00"
2204,11004,2131200885,2014-08-28,1830,10000,1830,0,1913,1964,98019,47.74100000000001,-121.979,1480,10000,8,2014,102,"$360,000.00","$631,612.20"
2205,11008,4363700200,2015-03-25,1190,7920,890,300,1951,0,98126,47.5305,-122.37100000000001,1140,7920,3,2015,64,"$190,000.00","$152,905.50"
2206,11009,3876310860,2015-03-30,2310,9002,1780,530,1970,0,98034,47.731,-122.166,2090,8814,3,2015,45,"$350,000.00","$443,642.10"
2207,11010,2391602650,2015-04-10,1230,4600,1230,0,1929,0,98116,47.5616,-122.39200000000001,1230,4600,4,2015,86,"$522,000.00","$412,219.70"
2208,11011,2597530070,2015-03-18,2940,10809,2940,0,1992,0,98006,47.5418,-122.13600000000001,3090,10348,3,2015,23,"$850,000.00","$937,377.90"
2209,11019,7752400075,2015-04-28,1960,10682,1960,0,1957,0,98008,47.6319,-122.124,1540,10682,4,2015,58,"$450,000.00","$475,301.60"
2210,11028,7922900030,2014-10-03,2660,10350,1330,1330,1971,0,98008,47.5868,-122.116,2820,10043,10,2014,44,"$851,000.00","$897,062.60"
2211,11033,2592210370,2014-10-31,3860,12786,3860,0,1984,0,98006,47.549,-122.141,2820,14636,10,2014,31,"$903,000.00","$1,119,979.20"
2212,11035,1951500055,2014-07-30,1820,13600,1120,700,1959,0,98032,47.3743,-122.295,1810,11970,7,2014,56,"$268,500.00","$410,373.50"
2213,11044,9407001620,2014-08-12,1370,22326,1370,0,1993,0,98045,47.4469,-121.775,1580,10920,8,2014,22,"$280,000.00","$283,067.60"
2214,11045,2481620310,2014-05-14,4470,60373,4470,0,1988,0,98072,47.7289,-122.12700000000001,3210,40450,5,2014,27,"$1,120,000.00","$1,258,668.70"
2215,11046,7511200350,2014-09-19,2040,81021,2040,0,1980,0,98053,47.6536,-122.045,2260,39280,9,2014,35,"$580,000.00","$500,560.90"
2216,11053,1180002470,2014-11-04,3020,4500,3020,0,1941,1992,98178,47.49800000000001,-122.225,900,6000,11,2014,74,"$354,000.00","$677,188.60"
2217,11057,868000575,2014-08-19,2250,8000,2250,0,1955,0,98177,47.7077,-122.37799999999999,2880,10960,8,2014,60,"$998,800.00","$876,139.20"
2218,11067,2254501620,2015-04-09,930,3200,930,0,1904,0,98122,47.608999999999995,-122.314,1690,3840,4,2015,111,"$500,000.00","$492,766.90"
2219,11068,9275700765,2014-06-10,3340,12248,2470,870,1998,0,98126,47.5858,-122.37899999999999,2110,5679,6,2014,17,"$870,000.00","$853,247.00"
2220,11070,7434500127,2014-08-12,2240,6450,1440,800,1979,0,98125,47.7034,-122.315,1390,6450,8,2014,36,"$527,000.00","$443,720.00"
2221,11072,9432900560,2015-02-12,2360,8764,2360,0,1991,0,98022,47.2114,-122.009,2360,8746,2,2015,24,"$290,000.00","$592,000.00"
2222,11074,3395300260,2014-08-15,1730,9334,1220,510,1977,0,98052,47.6478,-122.113,2020,10000,8,2014,38,"$499,990.00","$474,875.60"
2223,11075,2113700510,2014-10-27,1170,4000,720,450,1943,2013,98106,47.5306,-122.354,1130,4000,10,2014,72,"$315,000.00","$264,459.30"
2224,11076,4053200566,2014-10-20,3680,26266,3680,0,1981,0,98042,47.3219,-122.085,2340,19939,10,2014,34,"$425,000.00","$908,387.70"
2225,11082,414100045,2014-09-23,2240,7500,1120,1120,1956,0,98133,47.7466,-122.34,1440,7500,9,2014,59,"$344,950.00","$473,268.20"
2226,11083,4276400030,2014-11-12,2320,17688,2320,0,1952,1994,98166,47.4519,-122.363,1610,14482,11,2014,63,"$450,000.00","$669,163.30"
2227,11084,9433000060,2014-11-18,2990,6626,2990,0,2014,0,98052,47.7107,-122.11,2910,5533,11,2014,1,"$814,950.00","$717,399.10"
2228,11098,3816300105,2015-01-12,2060,10125,1560,500,1979,0,98028,47.763999999999996,-122.262,1760,9876,1,2015,36,"$435,000.00","$420,606.80"
2229,11101,9542840570,2015-04-01,1620,4000,1620,0,2008,0,98038,47.3661,-122.02,1580,3780,4,2015,7,"$305,000.00","$234,548.80"
2230,11103,7137950350,2015-01-22,2040,5050,1490,550,1993,0,98092,47.3266,-122.175,2020,6118,1,2015,22,"$289,950.00","$488,087.50"
2231,11108,9287800135,2014-07-14,3070,5000,2050,1020,2006,0,98103,47.6742,-122.35600000000001,2070,5000,7,2014,9,"$1,110,000.00","$733,092.50"
2232,11132,6002400030,2014-08-14,2320,9240,1160,1160,1959,2014,98178,47.4909,-122.257,2130,7320,8,2014,56,"$324,950.00","$503,593.10"
2233,11138,3897100640,2014-11-03,2520,7975,1550,970,1990,0,98033,47.6704,-122.18299999999999,2520,9900,11,2014,25,"$825,000.00","$740,079.90"
2234,11139,7942602080,2014-06-16,1840,2774,1060,780,1900,0,98122,47.6041,-122.31,1680,4292,6,2014,115,"$660,000.00","$548,457.20"
2235,11144,7732500270,2014-09-25,2820,15000,2820,0,1985,0,98052,47.7255,-122.101,2440,15000,9,2014,30,"$650,000.00","$769,171.50"
2236,11149,5515600163,2014-09-16,3070,64033,2730,340,1983,0,98001,47.3238,-122.292,1560,28260,9,2014,32,"$420,000.00","$715,681.50"
2237,11152,9202600060,2014-06-02,1690,9626,1690,0,1984,0,98027,47.5647,-122.09200000000001,1860,8958,6,2014,31,"$535,000.00","$495,415.40"
2238,11162,6804600260,2014-06-03,1660,9600,1380,280,1981,0,98011,47.7601,-122.167,2030,9500,6,2014,34,"$420,000.00","$447,157.90"
2239,11168,624110810,2015-03-25,3730,13264,3730,0,1989,0,98077,47.7246,-122.059,3730,14933,3,2015,26,"$1,070,000.00","$1,007,924.50"
2240,11172,1568100295,2015-02-02,3500,8504,3500,0,1980,0,98155,47.7349,-122.295,1550,8460,2,2015,35,"$592,500.00","$660,707.60"
